VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
Qiyana,Rabadon's Deathcap,Spellslinger's Shoes,JUNGLE,11744.0,100.0,55.22,1
Qiyana,Zhonya's Hourglass,Rabadon's Deathcap,JUNGLE,15741.0,100.0,0,1
Mordekaiser,Spellslinger's Shoes,Riftmaker,TOP,9823.0,100.0,69.62,1
Mordekaiser,Rabadon's Deathcap,Spellslinger's Shoes,TOP,12126.0,100.0,23.57,1
Zaahen,Rabadon's Deathcap,Shadowflame,TOP,12080.0,100.0,45.8,1
Zaahen,Spellslinger's Shoes,Rabadon's Deathcap,TOP,12080.0,100.0,45.86,1
Zaahen,Zhonya's Hourglass,Spellslinger's Shoes,TOP,16053.0,100.0,0,1
Zaahen,Zhonya's Hourglass,Shadowflame,TOP,11099.0,100.0,0,1
Riven,Nashor's Tooth,None,TOP,4598.0,100.0,52.02,1
Riven,Riftmaker,Nashor's Tooth,TOP,7597.0,100.0,-19.24,1
Riven,Riftmaker,None,TOP,4840.0,0.0,10.11,1
Riven,Nashor's Tooth,Riftmaker,TOP,8451.0,0.0,-15.62,1
Riven,Shadowflame,Nashor's Tooth,TOP,11048.0,0.0,25.86,1
Riven,Void Staff,Shadowflame,TOP,13876.0,0.0,0,1
Jayce,Nashor's Tooth,None,JUNGLE,4345.0,0.0,23.43,1
Jayce,Shadowflame,Nashor's Tooth,JUNGLE,8054.0,0.0,-29.71,1
Jayce,Rabadon's Deathcap,Shadowflame,JUNGLE,11446.0,0.0,0,1
Renekton,Riftmaker,None,TOP,4727.0,100.0,-10.55,1
Renekton,Nashor's Tooth,Riftmaker,TOP,8282.0,100.0,28.52,1
Renekton,Armored Advance,Nashor's Tooth,TOP,9989.0,100.0,0,1
XinZhao,Shadowflame,Riftmaker,JUNGLE,11397.0,100.0,8.51,1
XinZhao,Spirit Visage,Shadowflame,JUNGLE,13312.0,100.0,-26.96,1
XinZhao,Morellonomicon,Spirit Visage,JUNGLE,17302.0,100.0,0,1
Vladimir,Nashor's Tooth,None,TOP,3895.0,100.0,14.09,1
Vladimir,Riftmaker,Nashor's Tooth,TOP,7821.0,100.0,47.61,1
Vladimir,Cosmic Drive,Riftmaker,TOP,10875.0,100.0,0,1
Kayle,Nashor's Tooth,None,TOP,5699.0,100.0,59.91,1
Kayle,Riftmaker,Nashor's Tooth,TOP,8813.0,100.0,-17.02,1
Kayle,Rabadon's Deathcap,Riftmaker,TOP,12506.0,100.0,0,1
Sett,Nashor's Tooth,None,TOP,4749.0,0.0,49.43,1
Sett,Riftmaker,Nashor's Tooth,TOP,7363.0,0.0,100.61,1
Sett,Zhonya's Hourglass,Riftmaker,TOP,10803.0,0.0,21.33,1
Sett,Rabadon's Deathcap,Zhonya's Hourglass,TOP,14841.0,0.0,-3.11,1
Sett,Shadowflame,Rabadon's Deathcap,TOP,17857.0,0.0,0,1
RekSai,Riftmaker,None,TOP,5244.0,100.0,40.89,1
RekSai,Nashor's Tooth,Riftmaker,TOP,8800.0,100.0,13.18,1
MasterYi,Nashor's Tooth,None,JUNGLE,3604.0,100.0,35.39,1
MasterYi,Riftmaker,Nashor's Tooth,JUNGLE,8768.0,100.0,0,1
