VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
Zac,Sunfire Aegis,Blade of The Ruined King,JUNGLE,9639.5,100.0,41.34,2
Zac,Trinity Force,Blade of The Ruined King,JUNGLE,9099.5,100.0,43.28,2
Zac,Kraken Slayer,None,JUNGLE,3707.5,50.0,0.44,2
Zac,Kraken Slayer,Kraken Slayer,JUNGLE,4649.0,50.0,8.41,2
Amumu,Kraken Slayer,None,JUNGLE,4035.0,50.0,6.75,2
Amumu,Kraken Slayer,Kraken Slayer,JUNGLE,5910.5,50.0,52.74,2
XinZhao,Trinity Force,None,JUNGLE,4565.5,0.0,-10.89,2
XinZhao,Kraken Slayer,None,JUNGLE,3709.0,100.0,73.88,2
XinZhao,Kraken Slayer,Kraken Slayer,JUNGLE,4847.5,100.0,96.15,2
Nasus,Trinity Force,Immortal Shieldbow,JUNGLE,11979.5,0.0,-27.49,2
Nasus,The Collector,Luden's Companion,JUNGLE,9054.5,0.0,-1.08,2
Nasus,The Collector,Armored Advance,JUNGLE,11054.0,0.0,0,2
Zed,Trinity Force,Trinity Force,JUNGLE,6063.5,50.0,37.99,2
Zed,The Collector,Immortal Shieldbow,JUNGLE,11206.5,100.0,51.18,2
Zed,The Collector,Infinity Edge,JUNGLE,13828.5,100.0,0,2
Zed,Hextech Rocketbelt,Kraken Slayer,JUNGLE,6856.5,100.0,39.77,2
Zed,The Collector,Kraken Slayer,JUNGLE,9181.0,100.0,-4.99,2
Zed,Infinity Edge,Kraken Slayer,JUNGLE,16122.0,100.0,40.12,2
Zed,Eclipse,Kraken Slayer,JUNGLE,5271.5,100.0,61.31,2
Zed,Kraken Slayer,Eclipse,JUNGLE,6492.5,100.0,35.41,2
Zed,Voltaic Cyclosword,Kraken Slayer,JUNGLE,11299.0,100.0,19.44,2
Zed,Eclipse,Voltaic Cyclosword,JUNGLE,11299.0,100.0,19.44,2
Zed,The Collector,Lord Dominik's Regards,JUNGLE,14638.5,100.0,-8.72,2
Nocturne,Experimental Hexplate,Stridebreaker,JUNGLE,9437.5,100.0,83.02,2
Nocturne,Immortal Shieldbow,Experimental Hexplate,JUNGLE,10248.0,100.0,83.63,2
Nocturne,Immortal Shieldbow,Infinity Edge,JUNGLE,14589.0,100.0,0,2
Nocturne,Immortal Shieldbow,Stormsurge,JUNGLE,13467.5,100.0,0.92,2
FiddleSticks,Malignance,The Collector,JUNGLE,9947.5,50.0,-22.38,2
FiddleSticks,The Collector,Kraken Slayer,JUNGLE,7706.5,0.0,43.9,2
FiddleSticks,Malignance,Liandry's Torment,JUNGLE,9941.5,0.0,21.46,2
FiddleSticks,The Collector,Echoes of Helia,JUNGLE,10555.5,0.0,8.07,2
FiddleSticks,The Collector,Infinity Edge,JUNGLE,12148.0,50.0,13.01,2
FiddleSticks,Kraken Slayer,Infinity Edge,JUNGLE,11825.5,0.0,-29.73,2
FiddleSticks,Eclipse,Kraken Slayer,JUNGLE,6379.5,50.0,43.3,2
FiddleSticks,Hubris,Kraken Slayer,JUNGLE,7805.0,50.0,41.59,2
FiddleSticks,The Collector,Hubris,JUNGLE,8487.5,50.0,22.35,2
FiddleSticks,Infinity Edge,Kraken Slayer,JUNGLE,12422.0,50.0,25.86,2
FiddleSticks,Shadowflame,Kraken Slayer,JUNGLE,10089.0,0.0,27.59,2
FiddleSticks,Immortal Shieldbow,The Collector,JUNGLE,13500.0,0.0,0,2
LeeSin,Kraken Slayer,None,JUNGLE,3941.0,100.0,51.46,2
LeeSin,Kraken Slayer,Kraken Slayer,JUNGLE,4580.0,100.0,58.23,2
LeeSin,Locket of the Iron Solari,Kraken Slayer,JUNGLE,4580.0,100.0,62.64,2
LeeSin,Kraken Slayer,Locket of the Iron Solari,JUNGLE,5705.0,100.0,-13.45,2
LeeSin,Eclipse,Kraken Slayer,JUNGLE,5705.0,100.0,-12.39,2
LeeSin,Kraken Slayer,Eclipse,JUNGLE,7058.0,100.0,-0.35,2
Nunu,Trinity Force,Trinity Force,JUNGLE,7282.5,50.0,36.84,2
Nunu,Trinity Force,The Collector,JUNGLE,9043.0,50.0,52.95,2
Nunu,Kraken Slayer,None,JUNGLE,3599.5,100.0,13.99,2
Nunu,Kraken Slayer,Kraken Slayer,JUNGLE,4744.0,100.0,43.56,2
Nunu,The Collector,Kraken Slayer,JUNGLE,8023.0,100.0,16.98,2
Rammus,Kraken Slayer,None,JUNGLE,3916.5,50.0,14.85,2
Rammus,Kraken Slayer,Kraken Slayer,JUNGLE,4434.5,50.0,-0.2,2
Ekko,Nashor's Tooth,Lich Bane,JUNGLE,7817.0,100.0,78.0,2
Ekko,Lich Bane,Nashor's Tooth,JUNGLE,11136.5,50.0,24.81,2
Ekko,The Collector,Death's Dance,JUNGLE,14062.5,50.0,0,2
Ekko,The Collector,Trinity Force,JUNGLE,10679.0,100.0,31.34,2
Diana,Sunfire Aegis,Kraken Slayer,JUNGLE,6122.0,50.0,55.16,2
Diana,Spellslinger's Shoes,Nashor's Tooth,JUNGLE,11394.0,50.0,-25.82,2
Diana,Nashor's Tooth,The Collector,JUNGLE,8842.0,100.0,17.17,2
Diana,Immortal Shieldbow,Chainlaced Crushers,JUNGLE,11240.5,100.0,99.85,2
Diana,Kraken Slayer,Immortal Shieldbow,JUNGLE,11513.0,100.0,54.01,2
Diana,Chainlaced Crushers,Kraken Slayer,JUNGLE,10628.5,100.0,73.46,2
Diana,The Collector,Infinity Edge,JUNGLE,12694.5,50.0,44.79,2
Diana,Riftmaker,Kraken Slayer,JUNGLE,8857.0,50.0,34.68,2
Diana,Liandry's Torment,Riftmaker,JUNGLE,8857.0,50.0,34.68,2
Diana,Spellslinger's Shoes,Stormsurge,JUNGLE,11820.5,50.0,56.55,2
Diana,Infinity Edge,Infinity Edge,JUNGLE,12760.0,50.0,-4.49,2
Diana,Liandry's Torment,Spellslinger's Shoes,JUNGLE,11877.0,50.0,-29.28,2
Diana,Infinity Edge,Liandry's Torment,JUNGLE,12760.0,50.0,-3.79,2
Diana,Hextech Rocketbelt,The Collector,JUNGLE,9270.0,50.0,60.45,2
Diana,Trinity Force,Trinity Force,JUNGLE,5463.0,50.0,72.52,2
Diana,Trinity Force,The Collector,JUNGLE,8257.5,50.0,62.16,2
Diana,Chainlaced Crushers,Trinity Force,JUNGLE,10405.5,50.0,-10.06,2
Diana,Immortal Shieldbow,Immortal Shieldbow,JUNGLE,13007.5,100.0,0,2
Diana,Chainlaced Crushers,The Collector,JUNGLE,10611.0,100.0,65.1,2
Diana,Hextech Rocketbelt,Kraken Slayer,JUNGLE,7168.5,50.0,4.45,2
Diana,Kraken Slayer,Hextech Rocketbelt,JUNGLE,5612.0,50.0,43.63,2
Diana,Sundered Sky,Sundered Sky,JUNGLE,9080.0,50.0,-15.05,2
Diana,Lord Dominik's Regards,Lord Dominik's Regards,JUNGLE,13093.5,50.0,28.74,2
Diana,Lord Dominik's Regards,Spellslinger's Shoes,JUNGLE,15042.0,50.0,21.59,2
Diana,Lord Dominik's Regards,The Collector,JUNGLE,15042.0,50.0,21.64,2
Diana,Rylai's Crystal Scepter,Kraken Slayer,JUNGLE,7316.0,50.0,36.19,2
Diana,Liandry's Torment,Kraken Slayer,JUNGLE,6219.5,0.0,26.83,2
Diana,Rylai's Crystal Scepter,Immortal Shieldbow,JUNGLE,12359.5,50.0,0,2
Diana,Liandry's Torment,Rylai's Crystal Scepter,JUNGLE,13833.0,0.0,22.15,2
Diana,Kraken Slayer,Moonstone Renewer,JUNGLE,8048.5,50.0,2.4,2
Sylas,Trinity Force,None,JUNGLE,4337.5,0.0,41.99,2
Sylas,The Collector,Trinity Force,JUNGLE,6691.5,0.0,-30.54,2
Sylas,The Collector,Hextech Rocketbelt,JUNGLE,8415.5,50.0,80.3,2
Sylas,Spellslinger's Shoes,Hextech Rocketbelt,JUNGLE,10908.0,0.0,-3.05,2
Sylas,Hextech Rocketbelt,The Collector,JUNGLE,9108.5,50.0,-42.31,2
Sylas,Moonstone Renewer,Kraken Slayer,JUNGLE,8737.5,50.0,-22.06,2
Sylas,The Collector,Moonstone Renewer,JUNGLE,8754.0,50.0,-8.61,2
Sylas,Riftmaker,Hextech Rocketbelt,JUNGLE,10782.0,50.0,-0.84,2
Khazix,Kraken Slayer,None,JUNGLE,4278.5,50.0,-22.34,2
Khazix,The Collector,Kraken Slayer,JUNGLE,7643.5,50.0,30.48,2
Khazix,The Collector,The Collector,JUNGLE,8161.0,50.0,44.93,2
Khazix,Kraken Slayer,The Collector,JUNGLE,8161.0,50.0,44.93,2
JarvanIV,The Collector,The Collector,JUNGLE,10689.0,50.0,57.46,2
JarvanIV,Sundered Sky,Black Cleaver,JUNGLE,11842.5,50.0,78.22,2
JarvanIV,The Collector,Sundered Sky,JUNGLE,9986.5,50.0,45.77,2
JarvanIV,The Collector,Immortal Shieldbow,JUNGLE,13223.0,50.0,18.18,2
JarvanIV,Black Cleaver,Immortal Shieldbow,JUNGLE,13508.0,50.0,28.21,2
JarvanIV,The Collector,Kraken Slayer,JUNGLE,7429.0,50.0,-4.32,2
Kayn,Eclipse,Black Cleaver,JUNGLE,8695.0,0.0,-15.42,2
Kayn,Kraken Slayer,Nashor's Tooth,JUNGLE,7049.5,0.0,42.3,2
Kayn,Rabadon's Deathcap,Shadowflame,JUNGLE,13049.0,0.0,-13.67,2
Kayn,Blade of The Ruined King,Blade of The Ruined King,JUNGLE,6871.5,50.0,28.47,2
Kayn,Blade of The Ruined King,Luden's Companion,JUNGLE,7673.5,50.0,15.82,2
Kayn,Yun Tal Wildarrows,Kraken Slayer,JUNGLE,10157.0,50.0,-14.79,2
Kayn,Blade of The Ruined King,Wit's End,JUNGLE,12062.5,50.0,12.9,2
Kayn,The Collector,Kraken Slayer,JUNGLE,8951.5,0.0,-29.04,2
Kayn,Kraken Slayer,Eclipse,JUNGLE,7414.5,0.0,-25.69,2
Kayn,Eclipse,Kraken Slayer,JUNGLE,8392.0,0.0,13.1,2
Pantheon,Kraken Slayer,None,JUNGLE,3858.5,50.0,53.75,2
Pantheon,Kraken Slayer,Kraken Slayer,JUNGLE,5251.0,50.0,15.51,2
Pantheon,The Collector,Stormsurge,JUNGLE,8479.5,50.0,-4.92,2
Pantheon,Kraken Slayer,The Collector,JUNGLE,9071.5,50.0,46.61,2
Pantheon,Eclipse,Sundered Sky,JUNGLE,11068.5,50.0,46.95,2
Rengar,Blade of The Ruined King,Kraken Slayer,JUNGLE,10560.5,100.0,-10.7,2
Rengar,Thornmail,Locket of the Iron Solari,JUNGLE,12533.5,100.0,-1.41,2
Rengar,Luden's Companion,Kraken Slayer,JUNGLE,9852.5,100.0,21.87,2
Rengar,The Collector,Immortal Shieldbow,JUNGLE,11303.5,100.0,77.87,2
Rengar,Stormsurge,Luden's Companion,JUNGLE,14475.0,100.0,26.32,2
Rengar,The Collector,Hubris,JUNGLE,12531.0,100.0,23.51,2
Rengar,The Collector,Lord Dominik's Regards,JUNGLE,15247.0,100.0,0,2
Rengar,Lord Dominik's Regards,Kraken Slayer,JUNGLE,15247.0,100.0,0,2
Rengar,Youmuu's Ghostblade,None,JUNGLE,4340.0,50.0,-7.72,2
Rengar,Locket of the Iron Solari,Kraken Slayer,JUNGLE,7892.5,100.0,48.84,2
Rengar,The Collector,Locket of the Iron Solari,JUNGLE,8914.5,100.0,38.85,2
Rengar,Trinity Force,Kraken Slayer,JUNGLE,8438.0,100.0,63.33,2
Rengar,Immortal Shieldbow,Trinity Force,JUNGLE,11103.5,100.0,111.38,2
Rengar,Profane Hydra,Youmuu's Ghostblade,JUNGLE,8931.0,50.0,59.35,2
Rengar,Armored Advance,Infinity Edge,JUNGLE,15841.0,100.0,0,2
Rengar,Trinity Force,Trinity Force,JUNGLE,7074.0,50.0,11.7,2
Rengar,Kraken Slayer,Trinity Force,JUNGLE,7567.5,50.0,8.42,2
Rengar,Trinity Force,The Collector,JUNGLE,9149.5,50.0,-20.04,2
Talon,Kraken Slayer,Luden's Companion,JUNGLE,7907.0,100.0,-3.15,2
Talon,Rapid Firecannon,The Collector,JUNGLE,10291.5,100.0,-16.61,2
Talon,The Collector,Rapid Firecannon,JUNGLE,12076.0,100.0,2.92,2
Talon,Lord Dominik's Regards,Kraken Slayer,JUNGLE,11982.5,100.0,45.25,2
Talon,Serylda's Grudge,Opportunity,JUNGLE,16118.0,100.0,0,2
Talon,Hextech Rocketbelt,Kraken Slayer,JUNGLE,6913.5,100.0,-5.03,2
Jax,Trinity Force,Trinity Force,JUNGLE,6385.5,0.0,15.27,2
Jax,Kraken Slayer,Kraken Slayer,JUNGLE,6094.5,0.0,6.44,2
MasterYi,Trinity Force,Kraken Slayer,JUNGLE,6756.0,50.0,26.56,2
MasterYi,Kraken Slayer,Trinity Force,JUNGLE,6968.5,50.0,28.64,2
MasterYi,Trinity Force,The Collector,JUNGLE,10047.5,0.0,67.43,2
MasterYi,The Collector,Trinity Force,JUNGLE,9052.0,50.0,66.47,2
MasterYi,Trinity Force,None,JUNGLE,4569.5,50.0,0.91,2
MasterYi,Immortal Shieldbow,Trinity Force,JUNGLE,12503.5,50.0,37.74,2
Elise,Stormsurge,Kraken Slayer,JUNGLE,6229.5,50.0,21.46,2
Elise,Liandry's Torment,Blackfire Torch,JUNGLE,11417.0,50.0,46.5,2
Elise,Kraken Slayer,Rod of Ages,JUNGLE,10972.5,100.0,-21.07,2
Elise,Kraken Slayer,Immortal Shieldbow,JUNGLE,12063.5,100.0,2.01,2
Elise,Infinity Edge,The Collector,JUNGLE,13308.5,50.0,39.17,2
Elise,Stormsurge,Zhonya's Hourglass,JUNGLE,14718.5,50.0,77.66,2
Elise,The Collector,Immortal Shieldbow,JUNGLE,12919.5,50.0,-29.72,2
Elise,Trinity Force,The Collector,JUNGLE,9198.5,0.0,-17.03,2
Vi,Kraken Slayer,None,JUNGLE,4698.0,100.0,46.32,2
Vi,Kraken Slayer,Kraken Slayer,JUNGLE,4819.0,100.0,70.7,2
Vi,The Collector,Kraken Slayer,JUNGLE,8299.5,100.0,-7.78,2
Vi,Kraken Slayer,The Collector,JUNGLE,8299.5,100.0,-7.78,2
Vi,Kraken Slayer,Armored Advance,JUNGLE,11176.5,100.0,60.52,2
Qiyana,Kraken Slayer,None,JUNGLE,4051.5,100.0,31.65,2
Qiyana,Kraken Slayer,Kraken Slayer,JUNGLE,4653.0,100.0,58.33,2
Qiyana,Profane Hydra,Kraken Slayer,JUNGLE,6574.0,100.0,9.83,2
Qiyana,Kraken Slayer,Profane Hydra,JUNGLE,7797.5,100.0,13.5,2
Qiyana,Blade of The Ruined King,Kraken Slayer,JUNGLE,6276.0,100.0,58.61,2
Qiyana,The Collector,The Collector,JUNGLE,8694.5,100.0,25.17,2
Qiyana,Kraken Slayer,The Collector,JUNGLE,9038.0,100.0,61.67,2
Qiyana,Axiom Arc,Profane Hydra,JUNGLE,9038.0,100.0,63.24,2
Qiyana,The Collector,Armored Advance,JUNGLE,11845.0,100.0,29.56,2
Qiyana,Blade of The Ruined King,Armored Advance,JUNGLE,11845.0,100.0,31.07,2
Qiyana,Locket of the Iron Solari,Armored Advance,JUNGLE,12761.0,100.0,0,2
DrMundo,Liandry's Torment,Blackfire Torch,JUNGLE,12880.0,50.0,6.81,2
DrMundo,The Collector,Mortal Reminder,JUNGLE,12122.5,100.0,0,2
DrMundo,The Collector,Moonstone Renewer,JUNGLE,11611.0,100.0,0,2
DrMundo,Immortal Shieldbow,Trinity Force,JUNGLE,11381.5,50.0,68.15,2
DrMundo,Kraken Slayer,Immortal Shieldbow,JUNGLE,13873.0,50.0,72.62,2
DrMundo,Kraken Slayer,Infinity Edge,JUNGLE,13843.5,50.0,37.39,2
DrMundo,Immortal Shieldbow,Kraken Slayer,JUNGLE,12181.0,0.0,135.61,2
DrMundo,The Collector,Blade of The Ruined King,JUNGLE,9221.5,50.0,102.42,2
DrMundo,Infinity Edge,Mortal Reminder,JUNGLE,15573.0,0.0,72.52,2
DrMundo,The Collector,Infinity Edge,JUNGLE,13265.5,50.0,39.57,2
DrMundo,Heartsteel,Dead Man's Plate,JUNGLE,14535.5,50.0,-4.92,2
Aatrox,Kraken Slayer,None,JUNGLE,3559.0,0.0,-0.23,2
Aatrox,Kraken Slayer,Kraken Slayer,JUNGLE,5444.5,50.0,8.16,2
Malphite,Kraken Slayer,None,JUNGLE,3784.5,100.0,40.76,2
Malphite,Kraken Slayer,Kraken Slayer,JUNGLE,4645.0,100.0,41.71,2
Malphite,Sunfire Aegis,Kraken Slayer,JUNGLE,5692.0,100.0,43.68,2
Malphite,Kraken Slayer,Sunfire Aegis,JUNGLE,6500.0,100.0,39.77,2
Zaahen,Kraken Slayer,Trinity Force,JUNGLE,6648.5,100.0,30.64,2
Zaahen,Trinity Force,Kraken Slayer,JUNGLE,7484.5,100.0,26.0,2
Zaahen,Kraken Slayer,None,JUNGLE,4475.0,100.0,27.72,2
Zaahen,Kraken Slayer,Kraken Slayer,JUNGLE,6089.5,100.0,31.69,2
Zaahen,Kraken Slayer,The Collector,JUNGLE,9130.5,100.0,34.57,2
Warwick,Stridebreaker,Kraken Slayer,JUNGLE,5640.5,100.0,30.96,2
Warwick,Kraken Slayer,Stridebreaker,JUNGLE,7367.0,100.0,47.21,2
Warwick,The Collector,Stridebreaker,JUNGLE,7151.0,100.0,11.45,2
Warwick,Kraken Slayer,The Collector,JUNGLE,7981.0,100.0,30.47,2
Warwick,Immortal Shieldbow,Kraken Slayer,JUNGLE,13037.5,50.0,0,2
Warwick,Stridebreaker,Immortal Shieldbow,JUNGLE,13037.5,50.0,0,2
Warwick,Blade of The Ruined King,Stridebreaker,JUNGLE,13037.5,50.0,0,2
Warwick,Luden's Companion,Immortal Shieldbow,JUNGLE,13037.5,50.0,0,2
Mordekaiser,Kraken Slayer,None,JUNGLE,3599.0,50.0,14.67,2
Mordekaiser,Kraken Slayer,Kraken Slayer,JUNGLE,5167.0,50.0,-4.22,2
