VS Champion,Item Name,Last Item,Role,Avg Gold At Purchase,Win Rate (%),Gold Accel (5min) (%),Sample Size
Janna,Stormsurge,None,UTILITY,5169.0,0.0,-35.82,1
Seraphine,Stormsurge,None,UTILITY,5034.0,100.0,-1.58,1
Seraphine,Spellslinger's Shoes,Stormsurge,UTILITY,5788.0,100.0,54.29,1
Seraphine,Shadowflame,Spellslinger's Shoes,UTILITY,8769.0,100.0,0,1
Brand,Zhonya's Hourglass,None,UTILITY,5269.0,100.0,69.55,1
Brand,Rylai's Crystal Scepter,Zhonya's Hourglass,UTILITY,8226.0,100.0,18.66,1
Brand,Vigilant Wardstone,Rylai's Crystal Scepter,UTILITY,11574.0,100.0,70.95,1
Brand,Morellonomicon,Vigilant Wardstone,UTILITY,13426.0,100.0,0,1
Brand,Stormsurge,None,JUNGLE,3955.0,100.0,33.77,1
Brand,Shadowflame,Stormsurge,JUNGLE,8970.0,100.0,41.6,1
Brand,Rabadon's Deathcap,Shadowflame,JUNGLE,11885.0,100.0,-9.45,1
Brand,Spellslinger's Shoes,Rabadon's Deathcap,JUNGLE,11885.0,100.0,-9.11,1
Brand,Zhonya's Hourglass,Spellslinger's Shoes,JUNGLE,15324.0,100.0,0,1
Mel,Stormsurge,None,UTILITY,4161.0,0.0,76.13,1
Mel,Zhonya's Hourglass,Stormsurge,UTILITY,7823.0,0.0,12.96,1
Mel,Liandry's Torment,Zhonya's Hourglass,UTILITY,10847.0,0.0,0,1
Leona,Stormsurge,None,UTILITY,5252.0,0.0,-15.13,1
Leona,Spellslinger's Shoes,Stormsurge,UTILITY,6996.0,0.0,-46.69,1
Fizz,Stormsurge,None,JUNGLE,4767.0,100.0,66.48,1
Fizz,Shadowflame,Stormsurge,JUNGLE,8062.0,100.0,42.78,1
Fizz,Rabadon's Deathcap,Shadowflame,JUNGLE,11519.0,100.0,-47.95,1
Lux,Stormsurge,None,UTILITY,4376.0,0.0,2.69,1
Lux,Shadowflame,Stormsurge,UTILITY,8087.0,0.0,0,1
Ashe,Stormsurge,None,UTILITY,3740.0,100.0,8.07,1
Ashe,Spellslinger's Shoes,Stormsurge,UTILITY,7021.0,100.0,81.49,1
Ashe,Zhonya's Hourglass,Spellslinger's Shoes,UTILITY,9171.0,100.0,0,1
Ambessa,Stormsurge,None,JUNGLE,4866.0,100.0,3.24,1
Ambessa,Lich Bane,Stormsurge,JUNGLE,7895.0,100.0,28.8,1
Ambessa,Shadowflame,Lich Bane,JUNGLE,8359.0,100.0,38.96,1
Ambessa,Spellslinger's Shoes,Shadowflame,JUNGLE,10040.0,100.0,-7.03,1
Irelia,Stormsurge,None,TOP,4803.0,0.0,144.99,1
Irelia,Lich Bane,Stormsurge,TOP,8915.0,0.0,0,1
Irelia,Shadowflame,Lich Bane,TOP,10181.0,0.0,0,1
Karma,Shadowflame,None,UTILITY,5996.0,100.0,0,1
Alistar,Stormsurge,None,UTILITY,4892.0,0.0,-35.19,1
Kindred,Stormsurge,None,JUNGLE,4301.0,0.0,21.71,1
Amumu,Stormsurge,None,JUNGLE,3281.0,0.0,-4.54,1
Amumu,Shadowflame,Stormsurge,JUNGLE,8453.0,0.0,59.21,1
Amumu,Zhonya's Hourglass,Shadowflame,JUNGLE,11425.0,0.0,0,1
Nasus,Stormsurge,None,JUNGLE,4587.0,100.0,10.09,1
Nasus,Shadowflame,Stormsurge,JUNGLE,9546.0,100.0,-11.85,1
Nasus,Spellslinger's Shoes,Shadowflame,JUNGLE,9546.0,100.0,-11.59,1
Nasus,Zhonya's Hourglass,Spellslinger's Shoes,JUNGLE,11726.0,100.0,3.01,1
Nautilus,Stormsurge,None,UTILITY,4247.0,100.0,37.24,1
Nautilus,Spellslinger's Shoes,Stormsurge,UTILITY,5763.0,100.0,-19.97,1
Nautilus,Shadowflame,Spellslinger's Shoes,UTILITY,9028.0,100.0,-0.13,1
Nautilus,Zhonya's Hourglass,Shadowflame,UTILITY,12499.0,100.0,-19.53,1
Rengar,Stormsurge,None,JUNGLE,4747.0,100.0,0,1
